LVDT,Force
1.11333494,7.57078125
1.11519645,7.4956791
1.11853957,7.52717355
1.11914741,7.5053697
1.12294641,7.57078125
1.12469395,7.5635133
1.12549174,7.5635133
1.12967064,7.4811432
1.13236793,7.48841115
1.13350763,7.47387525
1.13571105,7.51263765
1.13882623,7.45933935
1.14023186,7.52717355
1.14163749,7.54170945
1.14486664,7.57078125
1.14684212,7.5780492
1.14786785,7.51263765
1.15067911,7.5199056
1.15390826,7.55624535
1.15542786,7.51263765
1.15808716,7.5780492
1.15937882,7.57078125
1.16158224,7.59985305
1.16526727,7.5925851
1.16655893,7.4229996
1.1681925,7.4375355
1.1708518,7.48841115
1.17176356,7.4956791
1.17571452,7.5635133
1.17757603,7.55624535
1.17825985,7.5489774
1.18198287,7.58531715
1.18395835,7.5635133
1.18532599,7.5344415
1.18741544,7.5780492
1.19030268,7.607121
1.19091052,7.58531715
1.19448158,7.4375355
1.19752078,7.48841115
1.19786269,7.45933935
1.20143375,7.5344415
1.20375114,7.5489774
1.20527074,7.5199056
1.20781607,7.58531715
1.20887979,7.58531715
1.21245085,7.43026755
1.21328663,7.43026755
1.21731357,7.51263765
1.21951699,7.5199056
1.22001086,7.51263765
1.22392383,7.5489774
1.22430373,7.54170945
1.22684906,7.57078125
1.22916645,7.58531715
1.23136987,7.4520714
1.23471299,7.4956791
1.2354348,7.4811432
1.23786616,7.5053697
1.24098134,7.5344415
1.242273,7.52717355
1.24538818,7.57078125
1.24629994,7.55624535
1.24850336,7.5344415
1.25268226,7.5489774
1.25302417,7.51263765
1.25488568,7.5199056
1.25743101,7.55624535
1.26047021,7.61438895
1.26104006,7.5489774
1.26404127,7.5053697
1.2669665,7.5053697
1.26844811,7.4811432
1.27194319,7.5489774
1.2722851,7.51263765
1.27562822,7.5344415
1.27832551,7.57078125
1.27855345,7.5635133
1.28364411,7.37212395
1.28550562,7.44480345
1.2859615,7.4520714
1.28873477,7.45933935
1.29154603,7.51263765
1.29222985,7.5053697
1.29454724,7.5199056
1.29800433,7.57078125
1.29895408,7.5344415
1.30138544,7.5635133
1.30510846,7.5780492
1.30613419,7.43026755
1.30890746,7.48841115
1.30940133,7.47387525
1.31320033,7.51263765
1.3148339,7.5199056
1.31658144,7.5344415
1.31946868,7.57078125
1.32026647,7.5635133
1.32444537,7.48841115
1.32596497,7.44480345
1.32748457,7.4229996
1.33082769,7.52717355
1.33162548,7.47387525
1.33432277,7.5344415
1.33641222,7.5489774
1.33850167,7.5635133
1.33998328,7.5635133
1.34473203,7.5489774
1.34495997,7.40119575
1.34704942,7.4375355
1.35065847,7.47387525
1.35157023,7.4520714
1.35495134,7.51263765
1.35552119,7.4956791
1.35867436,7.5489774
1.35947215,7.55624535
1.36213145,7.55624535
1.36528462,7.5489774
1.36619638,7.52717355
1.37026131,7.55624535
1.37151498,7.41573165
1.37444021,7.40119575
1.37580785,7.41573165
1.37953087,7.44480345
1.38139238,7.45933935
1.38310193,7.45933935
1.38591319,7.4956791
1.38834455,7.38665985
1.39180164,7.3939278
1.39297933,7.38665985
1.3957526,7.4375355
1.39829793,7.44480345
1.39981753,7.44480345
1.40304668,7.4811432
1.40316065,7.4811432
1.40733955,7.38665985
1.40794739,7.37212395
1.41129051,7.3939278
1.41186036,7.37212395
1.41535544,7.41573165
1.41638117,7.4084637
1.4193064,7.43026755
1.42242158,7.47387525
1.4231054,7.4520714
1.42580269,7.47387525
1.42846199,7.364856
1.43066541,7.3551654
1.43226099,7.3551654
1.43541416,7.3939278
1.43575607,7.3939278
1.44016291,7.47387525
1.44084673,7.40119575
1.44339206,7.4375355
1.44631729,7.43026755
1.44768493,7.3551654
1.45163589,7.4084637
1.45209177,7.38665985
1.45490303,7.4084637
1.45649861,7.4084637
1.45915791,7.4375355
1.46196917,7.47387525
1.46345078,7.364856
1.46705983,7.37212395
1.46808556,7.38665985
1.47180858,7.43026755
1.47226446,7.3939278
1.47541763,7.44480345
1.47739311,7.4520714
1.4781909,7.4375355
1.48316759,7.43026755
1.4835095,7.28975385
1.48689061,7.3551654
1.48837222,7.364856
1.49000579,7.37212395
1.49304499,7.4084637
1.49361484,7.41573165
1.49695796,7.44480345
1.49767977,7.4375355
1.50182068,7.4084637
1.50345425,7.364856
1.5055437,7.364856
1.50854491,7.4084637
1.50926672,7.38665985
1.51272381,7.45933935
1.51424341,7.43026755
1.51515517,7.44480345
1.5192201,7.37212395
1.52142352,7.4229996
1.52199337,7.4084637
1.52537448,7.43026755
1.52594433,7.43026755
1.52921147,7.45933935
1.53141489,7.4956791
1.53232665,7.3406295
1.53559379,7.3260936
1.53650555,7.34789745
1.53950676,7.37212395
1.54216606,7.40119575
1.54334375,7.34789745
1.54645893,7.41573165
1.54729471,7.4229996
1.54938416,7.4520714
1.55249934,7.44480345
1.55458879,7.3939278
1.5579699,7.3939278
1.55888166,7.3406295
1.5617689,7.41573165
1.56222478,7.40119575
1.56571986,7.41573165
1.56689755,7.41573165
1.5686071,7.43026755
1.57362178,7.3793919
1.57453354,7.30428975
1.57555927,7.3115577
1.57939626,7.3551654
1.58148571,7.3793919
1.5826634,7.37212395
1.58520873,7.3939278
1.58809597,7.4375355
1.58877979,7.4229996
1.59295869,7.40119575
1.59364251,7.31882565
1.59736553,7.3551654
1.59770744,7.3406295
1.60177237,7.38665985
1.60234222,7.3551654
1.6058373,7.4375355
1.60640715,7.4084637
1.61058605,7.4520714
1.61104193,7.3260936
1.61442304,7.3406295
1.61590465,7.364856
1.6168544,7.3793919
1.62126124,7.4229996
1.62335069,7.4229996
1.62460436,7.4229996
1.62844135,7.4666073
1.62866929,7.2970218
1.63121462,7.37212395
1.63250628,7.38665985
1.63562146,7.3939278
1.63839473,7.45933935
1.63900257,7.41573165
1.64280157,7.4666073
1.64352338,7.3260936
1.64561283,7.37212395
1.64770228,7.41573165
1.64929786,7.4084637
1.65233706,7.4666073
1.65290691,7.31882565
1.6567439,7.31882565
1.65822551,7.2970218
1.65951717,7.2824859
1.66381004,7.34789745
1.66437989,7.28975385
1.6673811,7.3551654
1.66855879,7.364856
1.67121809,7.3793919
1.67410533,7.4229996
1.67539699,7.26068205
1.67771438,7.2824859
1.67934795,7.27521795
1.68352685,7.34789745
1.68398273,7.3406295
1.68755379,7.3793919
1.68873148,7.38665985
1.68998515,7.40119575
1.69405008,7.28975385
1.69613953,7.30428975
1.69754516,7.3115577
1.70149612,7.34789745
1.70206597,7.3260936
1.70540909,7.38665985
1.7061309,7.3406295
1.70810638,7.38665985
1.71179141,7.3793919
1.71251322,7.26068205
1.71642619,7.30428975
1.717148,7.26068205
1.72003524,7.3406295
1.72049112,7.31882565
1.72349233,7.37212395
1.72687344,7.38665985
1.7277852,7.3793919
1.73139425,7.40119575
1.7319641,7.2534141
1.73637094,7.3260936
1.73682682,7.26795
1.73975205,7.3115577
1.7418415,7.33336155
1.74309517,7.31882565
1.74693216,7.3939278
1.74750201,7.364856
1.75065518,7.4084637
1.75145297,7.4084637
1.75540393,7.3260936
1.75540393,7.30428975
1.75749338,7.3260936
1.76060856,7.3793919
1.76129238,7.37212395
1.76372374,7.3939278
1.76699088,7.4084637
1.76801661,7.2824859
1.77067591,7.37212395
1.77128375,7.37212395
1.77394305,7.3939278
1.77569059,7.40119575
1.77789401,7.30428975
1.78055331,7.364856
1.78146507,7.37212395
1.7843903,7.38665985
1.78507412,7.38665985
1.78936699,7.3939278
1.78959493,7.33336155
1.79331795,7.40119575
1.79354589,7.34789745
1.79574931,7.38665985
1.79852258,7.40119575
1.80038409,7.24614615
1.80197967,7.20738375
1.80444902,7.23161025
1.80570269,7.2388782
1.80896983,7.26795
1.81033747,7.2534141
1.81299677,7.2970218
1.81485828,7.2970218
1.81671979,7.3115577
1.8201009,7.364856
1.82078472,7.2970218
1.82473568,7.3260936
1.82553347,7.31882565
1.82842071,7.3406295
1.8295984,7.34789745
1.83328343,7.2534141
1.83468906,7.2388782
1.83780424,7.2388782
1.83898193,7.2388782
1.84259098,7.2824859
1.84418656,7.28975385
1.84638998,7.28975385
1.84904928,7.33336155
1.85091079,7.3115577
1.85440587,7.364856
1.85520366,7.23161025
1.85774899,7.2243423
1.85995241,7.20738375
1.86124407,7.2388782
1.86576488,7.2970218
1.86610679,7.26795
1.86937393,7.31882565
1.87005775,7.2970218
1.87351484,7.31882565
1.87423665,7.2243423
1.87875746,7.2388782
1.87909937,7.23161025
1.88130279,7.2388782
1.88559566,7.31882565
1.88627948,7.2824859
1.88916672,7.33336155
1.89080029,7.3115577
1.8941814,7.34789745
1.89520713,7.1855799
1.8968407,7.24614615
1.89741055,7.2534141
1.90124754,7.2970218
1.90170342,7.27521795
1.90588232,7.26068205
1.90622423,7.2388782
1.90911147,7.2824859
1.91028916,7.28975385
1.91374625,7.30428975
1.91606364,7.3406295
1.91746927,7.30428975
1.92142023,7.3406295
1.92176214,7.2243423
1.92396556,7.27521795
1.92453541,7.26795
1.92848637,7.3260936
1.92905622,7.3406295
1.93300718,7.3551654
1.93346306,7.24614615
1.93475472,7.26068205
1.93809784,7.31882565
1.93950347,7.28975385
1.94182086,7.3260936
1.94261865,7.33336155
1.94713946,7.07656065
1.94748137,7.0596021
1.94934288,7.12016835
1.95166027,7.1419722
1.95386369,7.1565081
1.95690289,7.2001158
1.95758671,7.16377605
1.96081586,7.2243423
1.96165164,7.2001158
1.96465285,7.24614615
1.96545064,7.21707435
1.96860381,7.27521795
1.9709212,7.27521795
1.9720609,7.14924015
1.97696161,7.1855799
1.97753146,7.1274363
1.98076061,7.2001158
1.98136845,7.19284785
1.98425569,7.23161025
1.98588926,7.23161025
1.98889047,7.24614615
1.99177771,7.27521795
1.99234756,7.2534141
1.99607058,7.28975385
1.99736224,7.14924015
1.99945169,7.1419722
2.00047742,7.14924015
2.00313672,7.16377605
2.00568205,7.19284785
2.00651783,7.2001158
2.01103864,7.2388782
2.01252025,7.21707435
2.01335603,7.2534141
2.01821875,7.27521795
2.01890257,7.23161025
2.02216971,7.26795
2.02319544,7.2388782
2.0271464,7.27521795
2.028666,7.27521795
2.03223706,7.28975385
2.03352872,7.27521795
2.03736571,7.20738375
2.03782159,7.13470425
2.03804953,7.19284785
2.04177255,7.24614615
2.04222843,7.2388782
2.04545758,7.24614615
2.0465213,7.2388782
2.05009236,7.26795
2.05252372,7.27521795
2.05533498,7.2534141
2.05810825,7.26795
2.05996976,7.2534141
2.06449057,7.2970218
2.06563027,7.26795
2.06783369,7.2824859
2.06912535,6.9433149
2.06901138,6.96511875
2.07015108,7.00872645
2.07201259,7.0596021
2.07319028,7.0596021
2.07478586,7.0838286
2.07759712,7.10563245
2.0791927,7.1129004
2.08173803,7.12016835
2.08394145,7.1565081
2.0848912,7.171044
2.0890701,7.2001158
2.09055171,7.19284785
2.0928691,7.19284785
2.09716197,7.2243423
2.09811172,7.171044
2.10229062,7.2243423
2.10286047,7.20738375
2.10574771,7.23161025
2.10643153,7.23161025
2.11133224,7.24614615
2.11190209,7.20738375
2.11608099,7.2534141
2.11665084,7.23161025
2.12025989,7.1419722
2.11999396,7.10563245
2.12185547,7.19284785
2.12231135,7.16377605
2.12709809,7.171044
2.13021327,7.23161025
2.13078312,7.21707435
2.13484805,7.26068205
2.1354179,7.21707435
2.13948283,7.24614615
2.14031861,7.2388782
2.14309188,7.23161025
2.14738475,7.2824859
2.14875239,7.20738375
2.15270335,7.26795
2.15304526,6.88274865
2.15304526,6.99419055
2.15350114,7.0159944
2.15490677,7.06687005
2.15654034,7.02326235
2.15931361,7.10563245
2.15988346,7.0596021
2.1631506,7.1419722
2.16524005,7.07656065
2.1684692,7.1855799
2.16926699,7.1419722
2.17287604,7.17831195
2.17367383,7.14924015
2.17705494,7.17831195
2.17739685,7.16377605
2.18225957,7.20738375
2.18298138,7.171044
2.18552671,7.1855799
2.1905034,7.23161025
2.19141516,7.1855799
2.195822,7.24614615
2.19665778,7.171044
2.20045678,7.2243423
2.20106462,7.16377605
2.20535749,7.1855799
2.20581337,7.07656065
2.20740895,7.16377605
2.20801679,7.12016835
2.21181579,7.2001158
2.21192976,7.1565081
2.21599469,7.21707435
2.2167165,7.1855799
2.22135128,7.2388782
2.22157922,7.1565081
2.22610003,7.23161025
2.22666988,7.2388782
2.23073481,7.2388782
2.23282426,7.16377605
2.23559753,7.2243423
2.23605341,7.20738375
2.24118206,7.23161025
2.24152397,7.10563245
2.24209382,7.1419722
2.24463915,7.1855799
2.24498106,7.17831195
2.24950187,7.20738375
2.25010971,7.171044
2.25413665,7.2243423
2.25497243,7.21707435
2.25785967,7.21707435
2.26340621,7.2824859
2.26367214,7.1274363
2.26701526,7.2243423
2.26690129,6.97965465
2.26690129,6.91182045
2.26747114,7.0305303
2.26819295,7.00872645
2.27221989,7.07656065
2.27259979,7.06687005
2.275601,7.0983645
2.27628482,7.0838286
2.28114754,7.12016835
2.28152744,7.0983645
2.28487056,7.1274363
2.28578232,7.1274363
2.29045509,7.13470425
2.29113891,7.1419722
2.29425409,7.1419722
2.29702736,7.16377605
2.29983862,7.12016835
2.3029538,7.171044
2.30390355,7.14924015
2.30888024,7.1855799
2.30990597,7.13470425
2.31362899,7.171044
2.31465472,7.16377605
2.31860568,7.2001158
2.3196694,7.171044
2.32324046,7.1855799
2.32453212,7.16377605
2.32696348,7.171044
2.3291669,7.17831195
2.33262399,7.13470425
2.33300389,7.06687005
2.33471344,7.14924015
2.33589113,7.16377605
2.33763867,7.17831195
2.34261536,7.19284785
2.3428433,7.13470425
2.34618642,7.16377605
2.34747808,7.171044
2.35188492,7.1855799
2.35268271,7.171044
2.35720352,7.1855799
2.35815327,7.17831195
2.36244614,7.1855799
2.36464956,7.1855799
2.36647308,7.2001158
2.37053801,7.2243423
2.37053801,7.10563245
2.37262746,7.14924015
2.37319731,7.1274363
2.37714827,7.171044
2.37787008,7.13470425
2.38227692,7.1855799
2.38296074,7.12016835
2.3865318,7.20738375
2.38713964,7.1419722
2.39188839,7.19284785
2.39245824,7.16377605
2.39629523,7.2001158
2.39675111,7.19284785
2.40047413,7.19284785
2.40036016,6.8754807
2.40047413,6.86821275
2.40093001,6.95058285
2.40115795,6.9578508
2.40522288,7.0014585
2.40533685,6.97965465
2.40985766,7.0450662
2.41065545,6.99419055
2.41460641,7.05233415
2.41506229,7.0159944
2.41855737,7.05233415
2.4195831,7.0450662
2.42190049,7.05233415
2.4264213,7.09109655
2.42725708,7.07656065
2.43117005,7.0983645
2.43200583,7.09109655
2.43664061,7.10563245
2.43709649,7.0983645
2.43929991,7.0983645
2.4400977,7.07656065
2.44252906,7.07656065
2.44754374,7.10563245
2.44799962,7.05233415
2.45343219,7.0838286
2.45404003,7.03779825
2.45901672,7.0838286
2.4594726,7.0450662
2.46319562,7.0596021
2.46387944,7.0450662
2.46828628,6.9723867
2.46874216,6.96511875
2.47083161,7.0159944
2.47128749,7.0159944
2.47569433,7.03779825
2.4758083,7.0159944
2.48067102,7.06687005
2.48067102,7.00872645
2.48507786,7.0596021
2.48579967,7.0159944
2.49043445,7.06687005
2.49089033,7.03779825
2.49563908,7.0450662
2.49598099,7.03779825
2.50099567,7.07656065
2.50099567,6.9433149
2.50304713,7.0305303
2.503541,7.0014585
2.50745397,7.0305303
2.5077199,7.02326235
2.51360835,7.0596021
2.51383629,6.97965465
2.51790122,7.0450662
2.51812916,7.03779825
2.52321982,7.03779825
2.52348575,7.00872645
2.52762666,7.03779825
2.52846244,7.02326235
2.53309722,6.9869226
2.53332516,6.8900166
2.53518667,6.97965465
2.53564255,6.97965465
2.54027733,7.0305303
2.54061924,7.0159944
2.54468417,7.02326235
2.54631774,7.02326235
2.54920498,7.02326235
2.55175031,7.00872645
2.55315594,7.0159944
2.55722087,7.0305303
2.55779072,7.0159944
2.56428701,6.9578508
2.56485686,6.85367685
2.56649043,6.92635635
2.56694631,6.91182045
2.57226491,6.95058285
2.57264481,6.8900166
2.57689969,6.9190884
2.5776215,6.89728455
2.58237025,6.9578508
2.58388985,6.9190884
2.58594131,6.92635635
2.58723297,6.9433149
2.59012021,6.46120755
2.59000624,6.5653815
2.58989227,6.5363097
2.59072805,6.63079305
2.59072805,6.638061
2.59350132,6.69862725
2.5939572,6.6913593
2.59825007,6.7495029
2.59847801,6.734967
2.60288485,6.7785747
2.6034547,6.75677085
2.60554415,6.7495029
2.61052084,6.7785747
2.61063481,6.7785747
2.61542155,6.8173371
2.6159914,6.7785747
2.61910658,6.8028012
2.62039824,6.7882653
2.62469111,6.81006915
2.62571684,6.82460505
2.63000971,6.831873
2.63107343,6.8173371
2.63487243,6.83914095
2.63548027,6.831873
2.64079887,6.8609448
2.64136872,6.7882653
2.64474983,6.82460505
2.6460035,6.8028012
2.65124612,6.831873
2.65147406,6.82460505
2.65538703,6.83914095
2.65713457,6.831873
2.66154141,6.7785747
2.66188332,6.7495029
2.66458061,6.81006915
2.66503649,6.7785747
2.66883549,6.81006915
2.67001318,6.81006915
2.67476193,6.82460505
2.67533178,6.77130675
2.67837098,6.81006915
2.6817141,6.831873
2.6847533,6.831873
2.68566506,6.7785747
2.68984396,6.8173371
2.69064175,6.8173371
2.69516256,6.7785747
2.69516256,6.71316315
2.69725201,6.77130675
2.69808779,6.7785747
2.70200076,6.79553325
2.70272257,6.7785747
2.70663554,6.79553325
2.70883896,6.77130675
2.71301786,6.7882653
2.71358771,6.75677085
2.71860239,6.77130675
2.7189443,6.75677085
2.72460481,6.734967
2.72509868,6.66955545
2.72753004,6.72769905
2.7284418,6.68409135
2.73182291,6.7495029
2.73227879,6.71316315
2.73702754,6.77130675
2.73748342,6.7058952
2.74189026,6.7495029
2.74246011,6.75677085
2.74561328,6.7882653
2.74652504,6.75677085
2.75150173,6.71316315
2.75172967,6.6477516
2.75359118,6.7204311
2.75419902,6.69862725
2.7584539,6.74223495
2.75940365,6.72769905
2.76206295,6.72769905
2.76692567,6.75677085
2.76844527,6.6913593
2.77262417,6.7495029
2.77342196,6.72769905
2.77448568,6.7058952
2.77889252,6.66955545
2.77923443,6.6477516
2.78257755,6.71316315
2.78291946,6.65501955
2.78652851,6.69862725
2.78782017,6.69862725
2.7903655,6.71316315
2.79477234,6.72769905
2.79648189,6.69862725
2.79963506,6.71316315
2.79765958,6.30615795
2.79765958,6.27708615
2.7983434,6.38852805
2.79940712,6.4103319
2.80054682,6.47574345
2.80229436,6.44667165
2.80392793,6.51450585
2.80449778,6.51450585
2.80970241,6.55811355
2.81008231,6.49027935
2.81422322,6.55811355
2.81528694,6.54357765
2.81874403,6.5363097
2.82083348,6.55811355
2.82235308,6.5508456
2.8256962,6.55811355
2.82839349,6.5508456
2.83036897,6.57264945
2.83439591,6.6089892
2.83602948,6.58718535
2.83659933,6.58718535
2.84206989,6.6089892
2.84286768,6.5799174
2.84636276,6.63079305
2.84913603,6.61625715
2.85320096,6.5508456
2.85551835,6.5944533
2.85643011,6.58718535
2.86083695,6.60172125
2.86129283,6.57264945
2.86653545,6.60172125
2.86687736,6.60172125
2.87105626,6.58718535
2.87174008,6.5944533
2.8766028,6.57264945
2.87683074,6.47574345
2.87743858,6.5363097
2.88146552,6.55811355
2.8823013,6.55811355
2.88670814,6.5799174
2.8876199,6.5508456
2.89039317,6.55811355
2.89411619,6.57264945
2.89631961,6.55811355
2.9001566,6.5944533
2.90106836,6.57264945
2.90536123,6.5944533
2.90688083,6.4539396
2.90722274,6.51450585
2.90790656,6.4975473
2.91288325,6.5508456
2.91314918,6.4975473
2.91740406,6.52904175
2.91778396,6.5217738
2.92298859,6.55811355
2.9233305,6.51450585
2.92880106,6.5653815
2.92925694,6.52904175
2.93316991,6.5217738
2.93343584,6.4684755
2.93491745,6.51450585
2.93620911,6.5217738
2.94061595,6.5363097
2.94198359,6.49027935
2.94570661,6.5217738
2.94627646,6.51450585
2.94942963,6.52904175
2.95174702,6.5508456
2.95683768,6.55811355
2.9575215,6.40306395
2.95835728,6.46120755
2.95858522,6.47574345
2.96287809,6.5072379
2.96356191,6.51450585
2.96705699,6.52904175
2.97017217,6.4975473
2.97328735,6.5217738
2.97503489,6.52904175
2.97655449,6.52904175
2.98039148,6.4248678
2.98050545,6.40306395
2.98305078,6.4539396
2.98350666,6.4539396
2.98802747,6.49027935
2.98848335,6.4684755
2.99277622,6.5217738
2.99311813,6.4830114
2.99729703,6.4830114
2.99824678,6.4975473
3.00250166,6.52904175
3.00299553,6.4248678
3.00565483,6.4830114
3.0057688,6.47574345
3.01006167,6.49027935
3.01063152,6.4975473
3.01549424,6.5072379
3.01606409,6.4830114
3.01978711,6.4975473
3.02187656,6.4830114
3.02142068,6.0856968
3.02107877,6.0614703
3.02107877,6.1438404
3.02164862,6.201984
3.02256038,6.23347845
3.02453586,6.29162205
3.02673928,6.2698182
3.02951255,6.3134259
3.03126009,6.33522975
3.0319819,6.3279618
3.03566693,6.3424977
3.03809829,6.35945625
3.04052965,6.35945625
3.04250513,6.3667242
3.04588624,6.3812601
3.04877348,6.395796
3.05120484,6.35945625
3.05352223,6.3667242
3.05618153,6.3812601
3.05735922,6.3424977
3.06096827,6.37399215
3.06176606,6.35945625
3.06780647,6.38852805
3.06906014,6.3812601
3.07206135,6.37399215
3.07475864,6.38852805
3.07696206,6.38852805
3.07950739,6.38852805
3.08471202,6.41759985
3.08528187,6.3812601
3.08889092,6.41759985
3.09143625,6.38852805
3.09386761,6.4103319
3.09550118,6.40306395
3.09838842,6.4103319
3.10116169,6.29889
3.10233938,6.37399215
3.10351707,6.3667242
3.10420089,6.37399215
3.1087217,6.395796
3.10906361,6.38852805
3.11358442,6.40306395
3.11426824,6.3812601
3.12008071,6.4103319
3.12042262,6.38852805
3.12551328,6.41759985
3.12612112,6.41759985
3.12646303,6.35945625
3.12957821,6.35945625
3.12969218,6.34976565
3.13527671,6.40306395
3.13539068,6.3812601
3.14059531,6.4103319
3.14093722,6.35945625
3.14568597,6.4103319
3.14602788,6.35945625
3.14872517,6.3812601
3.15313201,6.41759985
3.15381583,6.2698182
3.15522146,6.35945625
3.15567734,6.3424977
3.15985624,6.395796
3.16054006,6.35945625
3.16574469,6.4103319
3.1664665,6.3424977
3.1702655,6.38852805
3.17110128,6.37399215
3.17573606,6.40306395
3.17653385,6.26255025
3.17721767,6.34976565
3.17793948,6.35945625
3.1828022,6.3812601
3.18359999,6.3279618
3.1869811,6.3812601
3.18766492,6.37399215
3.19252764,6.38852805
3.19324945,6.3812601
3.1979982,6.395796
3.19868202,6.26255025
3.19970775,6.33522975
3.20054353,6.32069385
3.20365871,6.33522975
3.20460846,6.3279618
3.20969912,6.3134259
3.2116746,6.34976565
3.21399199,6.3424977
3.21676526,6.34976565
3.21931059,6.26255025
3.21953853,6.2552823
3.22162798,6.3134259
3.22405934,6.32069385
3.22557894,6.33522975
3.22660467,6.3279618
3.23139141,6.34976565
3.23173332,6.34976565
3.23671001,6.34976565
3.23727986,6.3279618
3.24123082,6.2698182
3.24145876,6.24801435
3.24366218,6.30615795
3.24377615,6.3134259
3.2473852,6.3279618
3.2500445,6.34976565
3.25376752,6.3134259
3.25631285,6.34976565
3.25281777,5.9306472
3.25315968,5.9064207
3.25338762,5.9887908
3.25376752,5.9742549
3.25585697,6.10750065
3.25608491,6.1002327
3.25908612,6.13657245
3.25942803,6.1583763
3.26337899,6.1729122
3.26463266,6.18018015
3.26603829,6.1874481
3.27135689,6.20925195
3.2720787,6.1874481
3.27659951,6.2407464
3.27694142,6.2262105
3.2800566,6.23347845
3.28275389,6.23347845
3.28400756,6.2262105
3.28898425,6.2262105
3.29073179,6.23347845
3.293733,6.2262105
3.29802587,6.27708615
3.29908959,6.2407464
3.30163492,6.24801435
3.30315452,6.24801435
3.30638367,6.27708615
3.30718146,6.27708615
3.31299393,6.2698182
3.3131079,6.2407464
3.31774268,6.2698182
3.31831253,6.27708615
3.32446691,6.29889
3.32492279,6.2407464
3.3294436,6.26255025
3.33005144,6.2407464
3.33445828,6.26255025
3.3362818,6.24801435
3.33768743,6.2552823
3.33989085,6.21894255
3.34034673,6.1874481
3.34418372,6.20925195
3.34627317,6.2262105
3.34824865,6.24801435
3.3514778,6.2407464
3.35219961,6.24801435
3.3571763,6.27708615
3.35774615,6.24801435
3.36329269,6.26255025
3.3640145,6.21894255
3.36807943,6.24801435
3.36853531,6.1293045
3.36956104,6.19471605
3.37016888,6.201984
3.37442376,6.21894255
3.3750316,6.20925195
3.37943844,6.23347845
3.3803502,6.19471605
3.3860487,6.23347845
3.38627664,6.19471605
3.39034157,6.21894255
3.3913673,6.21894255
3.39239303,6.1583763
3.39425454,6.1729122
3.39566017,6.1729122
3.40018098,6.19471605
3.40170058,6.19471605
3.40413194,6.1874481
3.40804491,6.19471605
3.40979245,6.1874481
3.41271768,6.201984
3.4160608,6.0469344
3.41640271,6.1002327
3.41685859,6.1293045
3.4213794,6.18018015
3.4217593,6.13657245
3.42510242,6.1729122
3.42639408,6.16564425
3.43068695,6.1729122
3.43205459,6.15110835
3.43752515,6.1583763
3.43798103,6.0178626
3.43889279,6.10750065
3.4392347,6.1002327
3.44261581,6.1293045
3.44307169,6.12203655
3.44877019,6.1583763
3.4491121,6.1147686
3.45199934,6.12203655
3.4574699,6.1583763
3.45815372,6.0178626
3.45895151,6.1002327
3.45929342,6.1002327
3.46370026,6.1147686
3.46442207,6.12203655
3.46928479,6.1438404
3.47042449,6.10750065
3.47274188,6.12203655
3.4749453,6.12203655
3.47946611,6.10750065
3.47969405,6.01059465
3.48144159,6.09296475
3.48166953,6.09296475
3.48657024,6.1147686
3.48691215,6.1002327
3.49082512,6.1293045
3.49143296,6.10750065
3.49154693,5.67142365
3.4916609,5.71503135
3.49177487,5.71503135
3.49200281,5.765907
3.49397829,5.8482771
3.49443417,5.8773489
3.49686553,5.8918848
3.49720744,5.89915275
3.50161428,5.96698695
3.50195619,5.93791515
3.50674293,5.9742549
3.50731278,5.95245105
3.50985811,5.959719
3.51517671,6.0033267
3.51589852,5.96698695
3.51992546,5.99605875
3.52133109,5.9742549
3.52794135,5.98152285
3.52911904,5.88461685
3.53303201,5.9306472
3.53325995,5.93791515
3.53709694,5.9306472
3.53964227,5.9451831
3.54093393,5.93791515
3.54556871,5.9742549
3.54625253,5.95245105
3.55145716,5.9742549
3.55195103,5.9451831
3.55681375,5.959719
3.55749757,5.93791515
3.56258823,5.96698695
3.56296813,5.959719
3.56885658,5.959719
3.56919849,5.9209566
3.57398523,5.95245105
3.57455508,5.93791515
3.57721438,5.9451831
3.58139328,5.95245105
3.58184916,5.8337412
3.58314082,5.8918848
3.5835967,5.9209566
3.58614203,5.9451831
3.59111872,5.9209566
3.5919545,5.91368865
3.59598144,5.9306472
3.59693119,5.9306472
3.60167994,5.93791515
3.6025917,5.9306472
3.60734045,5.95245105
3.60722648,5.7901335
3.60874608,5.9064207
3.60920196,5.9064207
3.61372277,5.9306472
3.61406468,5.9064207
3.61733182,5.91368865
3.61835755,5.9306472
3.6231063,5.9451831
3.62405605,5.9306472
3.62717123,5.9451831
3.63043837,5.93791515
3.63135013,5.8337412
3.63252782,5.9064207
3.63332561,5.8918848
3.63853024,5.9209566
3.63913808,5.862813
3.64259517,5.91368865
3.64305105,5.9209566
3.64597628,5.9209566
3.65015518,5.9306472
3.65186473,5.7901335
3.65292845,5.87008095
3.65372624,5.85554505
3.65801911,5.88461685
3.65870293,5.862813
3.66128625,5.87008095
3.66554113,5.9064207
3.66728867,5.8773489
3.6713536,5.9064207
3.67275923,5.75863905
3.67298717,5.85554505
3.67367099,5.84100915
3.67830577,5.87008095
3.67925552,5.81193735
3.68328246,5.88461685
3.68366236,5.85554505
3.68863905,5.8918848
3.68886699,5.8337412
3.69221011,5.88461685
3.69281795,5.8482771
3.69350177,5.82647325
3.69779464,5.85554505
3.69825052,5.82647325
3.7028853,5.85554505
3.70394902,5.8337412
