0.270094,6.286262
0.271850,6.297550
0.273605,6.302863
0.275361,6.324923
0.277117,6.287172
0.278872,6.266580
0.280628,6.291295
0.282383,6.277600
0.284139,6.300698
0.285895,6.309588
0.287650,6.309592
0.289406,6.300884
0.291161,6.317472
0.292917,6.325448
0.294673,6.328593
0.296428,6.320702
0.298184,6.334594
0.299939,6.344114
0.301695,6.348074
0.303450,6.354105
0.305206,6.379894
0.306962,6.379055
0.308717,6.308894
0.310473,6.303744
0.312228,6.309523
0.313984,6.320823
0.315740,6.311880
0.317495,6.333889
0.319251,6.351071
0.321006,6.327886
0.322762,6.356693
0.324517,6.359634
0.326273,6.372869
0.328029,6.356025
0.329784,6.383263
0.331540,6.394833
0.333295,6.403758
0.335051,6.397541
0.336807,6.415096
0.338562,6.429175
0.340318,6.410176
0.342073,6.399865
0.343829,6.379304
0.345585,6.386106
0.347340,6.389260
0.349096,6.388664
0.350851,6.353279
0.352607,6.366615
0.354362,6.363360
0.356118,6.381174
0.357874,6.387930
0.359629,6.409878
0.361385,6.406925
0.363140,6.414018
0.364896,6.437712
0.366652,6.429614
0.368407,6.451083
0.370163,6.454847
0.371918,6.460981
0.373674,6.463999
0.375429,6.437842
0.377185,6.420971
0.378941,6.441514
0.380696,6.440591
0.382452,6.436490
0.384207,6.443010
0.385963,6.450016
0.387719,6.472141
0.389474,6.475511
0.391230,6.481529
0.392985,6.506742
0.394741,6.497188
0.396497,6.499071
0.398252,6.505413
0.400008,6.501269
0.401763,6.527612
0.403519,6.500460
0.405274,6.483865
0.407030,6.479311
0.408786,6.487667
0.410541,6.487031
0.412297,6.496690
0.414052,6.508342
0.415808,6.496431
0.417564,6.521115
0.419319,6.519100
0.421075,6.544091
0.422830,6.551510
0.424586,6.565543
0.426341,6.557845
0.428097,6.567135
0.429853,6.573369
0.431608,6.561525
0.433364,6.584402
0.435119,6.488378
0.436875,6.497004
0.438631,6.507983
0.440386,6.518351
0.442142,6.501095
0.443897,6.476688
0.445653,6.484972
0.447409,6.503279
0.449164,6.524023
0.450920,6.526082
0.452675,6.540737
0.454431,6.541850
0.456186,6.565537
0.457942,6.582479
0.459698,6.592028
0.461453,6.594523
0.463209,6.580664
0.464964,6.594546
0.466720,6.582511
0.468476,6.592274
0.470231,6.603741
0.471987,6.629531
0.473742,6.597769
0.475498,6.576359
0.477253,6.570840
0.479009,6.580109
0.480765,6.577800
0.482520,6.607525
0.484276,6.626833
0.486031,6.623394
0.487787,6.632043
0.489543,6.648922
0.491298,6.612151
0.493054,6.620530
0.494809,6.635279
0.496565,6.621253
0.498321,6.594046
0.500076,6.602223
0.501832,6.607118
0.503587,6.618006
0.505343,6.636888
0.507098,6.663951
0.508854,6.676813
0.510610,6.675946
0.512365,6.691602
0.514121,6.705596
0.515876,6.718862
0.517632,6.700177
0.519388,6.693666
0.521143,6.687269
0.522899,6.679958
0.524654,6.673063
0.526410,6.675182
0.528165,6.698772
0.529921,6.701196
0.531677,6.697966
0.533432,6.707494
0.535188,6.722955
0.536943,6.730669
0.538699,6.721379
0.540455,6.715756
0.542210,6.706744
0.543966,6.729250
0.545721,6.713389
0.547477,6.697787
0.549233,6.690180
0.550988,6.690821
0.552744,6.673205
0.554499,6.687814
0.556255,6.699715
0.558010,6.711542
0.559766,6.725400
0.561522,6.748888
0.563277,6.702599
0.565033,6.700692
0.566788,6.713097
0.568544,6.705820
0.570300,6.678800
0.572055,6.682637
0.573811,6.713605
0.575566,6.689476
0.577322,6.710927
0.579077,6.711208
0.580833,6.738844
0.582589,6.743000
0.584344,6.762350
0.586100,6.779296
0.587855,6.770755
0.589611,6.784133
0.591367,6.785120
0.593122,6.771523
0.594878,6.761112
0.596633,6.751825
0.598389,6.764328
0.600145,6.774806
0.601900,6.765325
0.603656,6.746397
0.605411,6.754295
0.607167,6.766207
0.608922,6.772787
0.610678,6.797270
0.612434,6.795764
0.614189,6.813540
0.615945,6.826974
0.617700,6.823098
0.619456,6.845639
0.621212,6.815030
0.622967,6.820016
0.624723,6.814677
0.626478,6.811215
0.628234,6.821622
0.629989,6.799636
0.631745,6.792403
0.633501,6.797075
0.635256,6.811647
0.637012,6.824317
0.638767,6.844281
0.640523,6.869337
0.642279,6.865351
0.644034,6.824716
0.645790,6.805887
0.647545,6.802929
0.649301,6.834179
0.651057,6.834587
0.652812,6.845468
0.654568,6.867014
0.656323,6.864433
0.658079,6.864771
0.659834,6.870462
0.661590,6.892699
0.663346,6.895308
0.665101,6.909789
0.666857,6.872961
0.668612,6.837987
0.670368,6.809992
0.672124,6.812305
0.673879,6.823863
0.675635,6.842079
0.677390,6.849980
0.679146,6.849810
0.680901,6.836707
0.682657,6.856762
0.684413,6.874992
0.686168,6.888512
0.687924,6.902021
0.689679,6.901924
0.691435,6.876048
0.693191,6.889532
0.694946,6.889512
0.696702,6.916606
0.698457,6.935613
0.700213,6.933415
0.701968,6.925611
0.703724,6.891687
0.705480,6.896633
0.707235,6.912912
0.708991,6.925135
0.710746,6.925777
0.712502,6.895371
0.714258,6.888660
0.716013,6.884988
0.717769,6.908181
0.719524,6.918447
0.721280,6.939704
0.723036,6.962350
0.724791,6.973202
0.726547,6.953296
0.728302,6.971849
0.730058,6.974348
0.731813,6.975751
0.733569,6.961507
0.735325,6.928943
0.737080,6.927721
0.738836,6.922280
0.740591,6.941264
0.742347,6.955855
0.744103,6.953545
0.745858,6.972561
0.747614,6.979064
0.749369,7.002947
0.751125,6.970118
0.752880,6.996562
0.754636,6.983779
0.756392,6.963338
0.758147,6.932224
0.759903,6.940077
0.761658,6.956674
0.763414,6.939088
0.765170,6.951257
0.766925,6.973540
0.768681,6.983643
0.770436,7.003951
0.772192,7.005766
0.773948,6.989159
0.775703,7.003547
0.777459,7.004081
0.779214,7.011039
0.780970,7.002577
0.782725,7.034926
0.784481,7.005592
0.786237,6.979343
0.787992,6.972381
0.789748,6.971834
0.791503,6.966232
0.793259,6.963913
0.795015,6.969934
0.796770,6.981702
0.798526,6.983799
0.800281,7.003436
0.802037,7.025575
0.803792,7.008528
0.805548,7.025104
0.807304,7.027108
0.809059,7.017673
0.810815,7.019889
0.812570,7.023299
0.814326,7.019026
0.816082,6.998193
0.817837,6.993957
0.819593,7.001945
0.821348,6.998999
0.823104,6.995988
0.824860,6.985695
0.826615,6.979958
0.828371,6.989656
0.830126,7.002246
0.831882,7.020156
0.833637,7.010490
0.835393,7.029817
0.837149,7.039328
0.838904,7.042230
0.840660,7.068807
0.842415,7.075321
0.844171,7.092777
0.845927,7.074873
0.847682,7.028267
0.849438,7.021848
0.851193,7.017587
0.852949,7.025951
0.854704,7.042206
0.856460,7.063503
0.858216,7.043865
0.859971,7.045311
0.861727,7.043586
0.863482,7.027668
0.865238,7.052913
0.866994,7.066332
0.868749,7.072057
0.870505,7.086324
0.872260,7.095670
0.874016,7.095722
0.875772,7.080172
0.877527,7.055176
0.879283,7.054021
0.881038,7.054246
0.882794,7.052600
0.884549,7.056899
0.886305,7.065274
0.888061,7.070441
0.889816,7.081156
0.891572,7.089730
0.893327,7.107333
0.895083,7.116576
0.896839,7.124007
0.898594,7.112722
0.900350,7.131744
0.902105,7.139471
0.903861,7.104357
0.905616,7.083121
0.907372,7.092738
0.909128,7.100221
0.910883,7.109867
0.912639,7.110860
0.914394,7.122885
0.916150,7.120601
0.917906,7.141041
0.919661,7.136206
0.921417,7.142047
0.923172,7.120160
0.924928,7.088244
0.926684,7.089158
0.928439,7.108429
0.930195,7.113341
0.931950,7.119743
0.933706,7.122381
0.935461,7.110490
0.937217,7.132801
0.938973,7.142563
0.940728,7.144448
0.942484,7.131742
0.944239,7.109132
0.945995,7.120256
0.947751,7.127316
0.949506,7.142535
0.951262,7.166473
0.953017,7.178604
0.954773,7.173147
0.956528,7.172006
0.958284,7.155832
0.960040,7.126712
0.961795,7.137934
0.963551,7.134182
0.965306,7.142346
0.967062,7.126739
0.968818,7.156325
0.970573,7.159608
0.972329,7.166034
0.974084,7.175847
0.975840,7.162616
0.977596,7.139631
0.979351,7.137952
0.981107,7.130435
0.982862,7.117418
0.984618,7.121345
0.986373,7.131417
0.988129,7.138765
0.989885,7.145844
0.991640,7.134538
0.993396,7.123999
0.995151,7.107310
0.996907,7.113259
0.998663,7.130340
1.000418,7.136365
1.002174,7.154844
1.003929,7.176133
1.005685,7.175242
1.007440,7.162456
1.009196,7.164630
1.010952,7.121154
1.012707,7.120293
1.014463,7.090456
1.016218,7.094550
1.017974,7.097301
1.019730,7.116854
1.021485,7.124857
1.023241,7.131177
1.024996,7.138427
1.026752,7.139978
1.028508,7.127140
1.030263,7.131049
1.032019,7.139409
1.033774,7.148976
1.035530,7.141323
1.037285,7.142823
1.039041,7.121279
1.040797,7.122322
1.042552,7.133769
1.044308,7.130804
1.046063,7.127914
1.047819,7.129147
1.049575,7.125451
1.051330,7.110290
1.053086,7.126277
1.054841,7.145755
1.056597,7.181361
1.058352,7.172469
1.060108,7.199907
1.061864,7.189512
1.063619,7.180549
1.065375,7.166333
1.067130,7.155251
1.068886,7.161097
1.070642,7.172162
1.072397,7.159681
1.074153,7.159774
1.075908,7.180089
1.077664,7.174958
1.079420,7.146773
1.081175,7.132106
1.082931,7.134437
1.084686,7.167885
1.086442,7.175505
1.088197,7.178052
1.089953,7.193418
1.091709,7.189049
1.093464,7.169731
1.095220,7.182050
1.096975,7.195480
1.098731,7.195053
1.100487,7.173479
1.102242,7.154301
1.103998,7.148333
1.105753,7.177378
1.107509,7.187020
1.109264,7.198676
1.111020,7.201395
1.112776,7.205237
1.114531,7.206031
1.116287,7.158011
1.118042,7.164042
1.119798,7.178789
1.121554,7.177109
1.123309,7.201506
1.125065,7.189584
1.126820,7.194812
1.128576,7.184235
1.130331,7.183496
1.132087,7.184942
1.133843,7.192801
1.135598,7.193963
1.137354,7.186027
1.139109,7.176459
1.140865,7.148806
1.142621,7.155412
1.144376,7.125371
1.146132,7.127179
1.147887,7.137090
1.149643,7.112111
1.151399,7.130922
1.153154,7.133621
1.154910,7.143777
1.156665,7.140041
1.158421,7.150543
1.160176,7.174375
1.161932,7.189248
1.163688,7.197992
1.165443,7.201742
1.167199,7.186376
1.168954,7.156943
1.170710,7.145455
1.172466,7.170966
1.174221,7.171469
1.175977,7.173529
1.177732,7.173192
1.179488,7.161965
1.181243,7.172117
1.182999,7.185117
1.184755,7.185697
1.186510,7.195493
1.188266,7.211758
1.190021,7.212461
1.191777,7.187276
1.193533,7.174301
1.195288,7.168339
1.197044,7.151770
1.198799,7.147071
1.200555,7.131989
1.202311,7.151407
1.204066,7.156717
1.205822,7.145358
1.207577,7.133998
1.209333,7.159205
1.211088,7.152432
1.212844,7.140635
1.214600,7.135074
1.216355,7.156524
1.218111,7.164708
1.219866,7.179368
1.221622,7.195893
1.223378,7.201437
1.225133,7.205139
1.226889,7.194700
1.228644,7.152762
1.230400,7.145137
1.232155,7.121074
1.233911,7.112991
1.235667,7.127458
1.237422,7.137664
1.239178,7.151949
1.240933,7.150375
1.242689,7.159445
1.244445,7.159746
1.246200,7.169504
1.247956,7.177098
1.249711,7.174276
1.251467,7.171080
1.253223,7.191649
1.254978,7.187019
1.256734,7.193507
1.258489,7.207670
1.260245,7.157095
1.262000,7.162889
1.263756,7.127812
1.265512,7.112598
1.267267,7.116268
1.269023,7.123730
1.270778,7.128044
1.272534,7.140174
1.274290,7.144892
1.276045,7.156251
1.277801,7.163384
1.279556,7.163898
1.281312,7.145958
1.283067,7.134822
1.284823,7.113168
1.286579,7.129024
1.288334,7.138822
1.290090,7.136713
1.291845,7.147651
1.293601,7.165197
1.295357,7.172374
1.297112,7.155645
1.298868,7.138666
1.300623,7.135509
1.302379,7.159771
1.304135,7.170984
1.305890,7.170224
1.307646,7.136857
1.309401,7.140189
1.311157,7.150475
1.312912,7.167812
1.314668,7.177988
1.316424,7.172057
1.318179,7.125098
1.319935,7.156952
1.321690,7.163997
1.323446,7.171282
1.325202,7.156957
1.326957,7.148066
1.328713,7.149027
1.330468,7.132309
1.332224,7.154602
1.333979,7.144985
1.335735,7.159801
1.337491,7.183075
1.339246,7.172952
1.341002,7.184946
1.342757,7.189610
1.344513,7.164209
1.346269,7.161715
1.348024,7.120669
1.349780,7.133276
1.351535,7.150840
1.353291,7.152492
1.355047,7.170465
1.356802,7.170846
1.358558,7.172225
1.360313,7.164202
1.362069,7.174415
1.363824,7.180086
1.365580,7.174609
1.367336,7.183568
1.369091,7.176228
1.370847,7.180560
1.372602,7.143297
1.374358,7.124849
1.376114,7.115386
1.377869,7.123452
1.379625,7.135834
1.381380,7.146893
1.383136,7.133080
1.384891,7.116055
1.386647,7.129786
1.388403,7.141166
1.390158,7.116402
1.391914,7.107742
1.393669,7.097913
1.395425,7.055514
1.397181,7.037808
1.398936,7.018938
1.400692,7.018909
1.402447,7.031855
1.404203,7.053264
1.405959,7.044109
1.407714,7.045422
1.409470,7.044656
1.411225,7.061115
1.412981,7.077162
1.414736,7.072952
1.416492,7.050780
1.418248,7.057697
1.420003,7.063681
1.421759,7.083147
1.423514,7.100619
1.425270,7.100910
1.427026,7.114258
1.428781,7.062228
1.430537,7.049419
1.432292,7.047610
1.434048,7.043890
1.435803,7.040964
1.437559,7.047097
1.439315,7.054427
1.441070,7.076845
1.442826,7.068501
1.444581,7.082562
1.446337,7.094052
1.448093,7.101079
1.449848,7.076590
1.451604,7.089260
1.453359,7.060908
1.455115,7.046406
1.456871,7.050789
1.458626,7.048783
1.460382,7.060696
1.462137,7.078286
1.463893,7.101079
1.465648,7.070536
1.467404,7.066788
1.469160,7.063373
1.470915,7.063717
1.472671,7.079503
1.474426,7.088376
1.476182,7.089561
1.477938,7.113317
1.479693,7.124201
1.481449,7.086162
1.483204,7.072312
1.484960,7.080980
1.486715,7.010842
1.488471,7.031375
1.490227,7.041272
1.491982,7.050783
1.493738,7.066666
1.495493,7.081575
1.497249,7.099426
1.499005,7.101522
1.500760,7.088613
1.502516,7.083192
1.504271,7.065591
1.506027,7.070694
1.507783,7.073757
1.509538,7.067700
1.511294,7.053498
1.513049,7.067628
1.514805,7.081824
1.516560,7.086265
1.518316,7.090612
1.520072,7.049354
1.521827,7.053163
1.523583,7.071928
1.525338,7.092199
1.527094,7.089764
1.528850,7.107436
1.530605,7.124330
1.532361,7.133854
1.534116,7.109701
1.535872,7.071032
1.537627,7.074879
1.539383,7.071216
1.541139,7.056784
1.542894,7.072054
1.544650,7.082138
1.546405,7.091773
1.548161,7.106807
1.549917,7.112566
1.551672,7.120112
1.553428,7.105574
1.555183,7.092426
1.556939,7.087462
1.558695,7.085753
1.560450,7.079239
1.562206,7.084893
1.563961,7.111888
1.565717,7.112406
1.567472,7.113514
1.569228,7.100490
1.570984,7.093885
1.572739,7.094403
1.574495,7.086548
1.576250,7.051850
1.578006,7.061507
1.579762,7.066105
1.581517,7.074216
1.583273,7.085949
1.585028,7.074634
1.586784,7.070025
1.588539,7.071317
1.590295,7.063871
1.592051,7.046964
1.593806,7.049765
1.595562,7.036987
1.597317,7.029337
1.599073,7.050001
1.600829,7.042122
1.602584,7.057813
1.604340,7.056169
1.606095,7.052757
1.607851,7.023951
1.609606,7.025347
1.611362,7.041064
1.613118,7.005563
1.614873,7.018434
1.616629,7.037953
1.618384,7.046318
1.620140,7.043099
1.621896,7.027012
1.623651,7.040115
1.625407,7.049115
1.627162,7.051665
1.628918,7.067311
1.630674,7.045082
1.632429,7.040112
1.634185,6.993776
1.635940,7.013547
1.637696,7.018711
1.639451,7.050270
1.641207,7.053123
1.642963,7.064110
1.644718,7.071638
1.646474,7.010423
1.648229,6.980364
1.649985,6.995210
1.651741,6.965273
1.653496,6.959262
1.655252,6.905002
1.657007,6.897880
1.658763,6.888607
1.660518,6.879021
1.662274,6.886421
1.664030,6.901027
1.665785,6.921372
1.667541,6.919852
1.669296,6.940699
1.671052,6.930828
1.672808,6.941109
1.674563,6.956166
1.676319,6.968465
1.678074,6.928873
1.679830,6.949365
1.681586,6.930844
1.683341,6.896059
1.685097,6.896295
1.686852,6.902897
1.688608,6.916632
1.690363,6.930252
1.692119,6.940253
1.693875,6.941551
1.695630,6.908023
1.697386,6.919949
1.699141,6.927237
1.700897,6.934216
1.702653,6.954315
1.704408,6.961391
1.706164,6.955430
1.707919,6.960793
1.709675,6.928476
1.711430,6.927068
1.713186,6.936164
1.714942,6.880118
1.716697,6.901479
1.718453,6.902971
1.720208,6.895352
1.721964,6.913511
1.723720,6.928502
1.725475,6.958307
1.727231,6.964655
1.728986,6.956109
1.730742,6.932861
1.732498,6.909099
1.734253,6.851180
1.736009,6.858374
1.737764,6.861494
1.739520,6.856093
1.741275,6.869852
1.743031,6.897489
1.744787,6.901335
1.746542,6.905351
1.748298,6.912188
1.750053,6.910220
1.751809,6.917212
1.753565,6.930331
1.755320,6.924787
1.757076,6.922443
1.758831,6.925482
1.760587,6.947615
1.762342,6.932803
1.764098,6.921658
1.765854,6.890837
1.767609,6.878832
1.769365,6.879190
1.771120,6.855378
1.772876,6.887155
1.774632,6.890099
1.776387,6.908169
1.778143,6.921559
1.779898,6.890187
1.781654,6.893306
1.783410,6.910211
1.785165,6.922634
1.786921,6.925782
1.788676,6.939297
1.790432,6.953233
1.792187,6.928754
1.793943,6.951794
1.795699,6.938504
1.797454,6.900600
1.799210,6.900522
1.800965,6.895455
1.802721,6.855045
1.804477,6.833767
1.806232,6.836232
1.807988,6.856389
1.809743,6.870882
1.811499,6.887264
1.813254,6.891430
1.815010,6.899729
1.816766,6.896868
1.818521,6.906611
1.820277,6.910202
1.822032,6.928692
1.823788,6.883946
1.825544,6.884822
1.827299,6.905139
1.829055,6.919487
1.830810,6.933271
1.832566,6.920235
1.834322,6.910857
1.836077,6.896803
1.837833,6.875401
1.839588,6.857710
1.841344,6.860195
1.843099,6.877175
1.844855,6.890010
1.846611,6.903147
1.848366,6.904773
1.850122,6.905100
1.851877,6.910780
1.853633,6.909959
1.855389,6.894172
1.857144,6.881542
1.858900,6.855286
1.860655,6.850605
1.862411,6.862596
1.864166,6.858987
1.865922,6.877011
1.867678,6.884218
1.869433,6.880978
1.871189,6.876347
1.872944,6.860082
1.874700,6.858586
1.876456,6.834017
1.878211,6.828174
1.879967,6.839008
1.881722,6.850019
1.883478,6.862514
1.885234,6.878656
1.886989,6.894772
1.888745,6.870899
1.890500,6.855858
1.892256,6.858293
1.894011,6.861319
1.895767,6.860594
1.897523,6.836055
1.899278,6.855793
1.901034,6.857322
1.902789,6.870262
1.904545,6.859584
1.906301,6.844384
1.908056,6.830368
1.909812,6.847249
1.911567,6.859836
1.913323,6.871017
1.915078,6.863144
1.916834,6.871118
1.918590,6.879757
1.920345,6.858887
1.922101,6.877113
1.923856,6.890877
1.925612,6.851765
1.927368,6.874834
1.929123,6.875736
1.930879,6.856654
1.932634,6.859310
1.934390,6.875881
1.936146,6.843492
1.937901,6.870144
1.939657,6.870011
1.941412,6.864691
1.943168,6.843250
1.944923,6.861479
1.946679,6.834065
1.948435,6.807411
1.950190,6.787105
1.951946,6.812338
1.953701,6.800633
1.955457,6.776505
1.957213,6.770113
1.958968,6.764935
1.960724,6.740854
1.962479,6.763224
1.964235,6.769544
1.965990,6.745518
1.967746,6.760029
1.969502,6.780564
1.971257,6.804065
1.973013,6.811753
1.974768,6.777024
1.976524,6.790568
1.978280,6.770336
1.980035,6.773529
1.981791,6.787096
1.983546,6.808801
1.985302,6.822239
1.987058,6.811286
1.988813,6.799882
1.990569,6.771071
1.992324,6.781723
1.994080,6.791075
1.995835,6.799450
1.997591,6.802399
1.999347,6.774654
2.001102,6.752195
2.002858,6.760330
2.004613,6.766361
2.006369,6.776331
2.008125,6.789128
2.009880,6.789272
2.011636,6.786558
2.013391,6.783845
2.015147,6.738914
2.016902,6.760047
2.018658,6.771160
2.020414,6.783622
2.022169,6.767697
2.023925,6.769435
2.025680,6.759596
2.027436,6.742166
2.029192,6.765451
2.030947,6.767852
2.032703,6.779241
2.034458,6.788589
2.036214,6.782244
2.037969,6.761506
2.039725,6.738937
2.041481,6.747348
2.043236,6.744854
2.044992,6.747481
2.046747,6.751234
2.048503,6.740824
2.050259,6.746222
2.052014,6.761047
2.053770,6.765719
2.055525,6.776719
2.057281,6.771924
2.059037,6.777310
2.060792,6.775283
2.062548,6.761867
2.064303,6.756785
2.066059,6.761444
2.067814,6.763469
2.069570,6.774424
2.071326,6.723304
2.073081,6.708428
2.074837,6.727226
2.076592,6.714253
2.078348,6.702908
2.080104,6.696661
2.081859,6.711294
2.083615,6.695022
2.085370,6.717853
2.087126,6.738507
2.088881,6.739946
2.090637,6.757384
2.092393,6.745210
2.094148,6.739797
2.095904,6.743778
2.097659,6.748066
2.099415,6.752353
2.101171,6.726274
2.102926,6.748650
2.104682,6.757895
2.106437,6.763852
2.108193,6.767393
2.109949,6.760074
2.111704,6.768034
2.113460,6.745958
2.115215,6.741212
2.116971,6.738128
2.118726,6.750283
2.120482,6.740503
2.122238,6.727734
2.123993,6.731765
2.125749,6.742398
2.127504,6.756877
2.129260,6.723870
2.131016,6.734016
2.132771,6.732656
2.134527,6.742034
2.136282,6.746795
2.138038,6.745825
2.139793,6.751360
2.141549,6.766676
2.143305,6.762220
2.145060,6.763030
2.146816,6.744936
2.148571,6.740741
2.150327,6.754137
2.152083,6.737366
2.153838,6.746983
2.155594,6.730075
2.157349,6.695197
2.159105,6.690186
2.160861,6.710752
2.162616,6.698394
2.164372,6.698208
2.166127,6.714164
2.167883,6.696690
2.169638,6.714001
2.171394,6.725541
2.173150,6.722758
2.174905,6.729676
2.176661,6.737093
2.178416,6.743744
2.180172,6.709131
2.181928,6.718130
2.183683,6.722984
2.185439,6.726921
2.187194,6.721981
2.188950,6.744113
2.190705,6.738629
2.192461,6.729389
2.194217,6.687006
2.195972,6.657300
2.197728,6.656775
2.199483,6.652367
2.201239,6.654337
2.202995,6.674709
2.204750,6.669640
2.206506,6.670255
2.208261,6.685598
2.210017,6.641571
2.211773,6.662274
2.213528,6.673691
2.215284,6.686486
2.217039,6.705122
2.218795,6.703856
2.220550,6.685631
2.222306,6.676176
2.224062,6.676744
2.225817,6.665862
2.227573,6.665228
2.229328,6.694168
2.231084,6.706342
2.232840,6.697299
2.234595,6.679855
2.236351,6.688523
2.238106,6.696040
2.239862,6.701534
2.241617,6.710627
2.243373,6.717965
2.245129,6.648701
2.246884,6.634919
2.248640,6.655940
2.250395,6.664857
2.252151,6.685076
2.253907,6.673890
2.255662,6.683401
2.257418,6.688493
2.259173,6.685251
2.260929,6.685450
2.262685,6.704168
2.264440,6.700530
2.266196,6.724543
2.267951,6.664840
2.269707,6.659731
2.271462,6.580866
2.273218,6.587870
2.274974,6.607147
2.276729,6.617306
2.278485,6.629228
2.280240,6.632857
2.281996,6.610972
2.283752,6.618710
2.285507,6.627121
2.287263,6.643654
2.289018,6.655139
2.290774,6.658976
2.292529,6.670093
2.294285,6.651482
2.296041,6.663314
2.297796,6.650695
2.299552,6.615744
2.301307,6.612457
2.303063,6.587770
2.304819,6.602201
2.306574,6.616756
2.308330,6.620348
2.310085,6.631519
2.311841,6.610761
2.313597,6.600727
2.315352,6.621795
2.317108,6.631455
2.318863,6.647009
2.320619,6.644657
2.322374,6.628612
2.324130,6.650782
2.325886,6.637224
2.327641,6.614240
2.329397,6.620717
2.331152,6.620264
2.332908,6.600635
2.334664,6.574080
2.336419,6.565966
2.338175,6.585375
2.339930,6.594864
2.341686,6.600761
2.343441,6.605048
2.345197,6.608436
2.346953,6.592073
2.348708,6.596282
2.350464,6.573759
2.352219,6.565548
2.353975,6.582691
2.355731,6.587783
2.357486,6.590037
2.359242,6.587206
2.360997,6.572276
2.362753,6.601358
2.364509,6.592641
2.366264,6.599710
2.368020,6.572696
2.369775,6.584437
2.371531,6.591603
2.373286,6.602318
2.375042,6.545399
2.376798,6.564472
2.378553,6.575572
2.380309,6.587008
2.382064,6.588321
2.383820,6.586800
2.385576,6.560888
2.387331,6.568044
2.389087,6.588634
2.390842,6.578272
2.392598,6.565988
2.394353,6.581160
2.396109,6.586442
2.397865,6.598787
2.399620,6.592376
2.401376,6.578081
2.403131,6.584077
2.404887,6.498659
2.406643,6.504313
2.408398,6.512909
2.410154,6.511950
2.411909,6.537247
2.413665,6.526577
2.415421,6.536712
2.417176,6.555886
2.418932,6.516059
2.420687,6.520213
2.422443,6.529718
2.424198,6.525701
2.425954,6.527001
2.427710,6.539045
2.429465,6.546032
2.431221,6.554241
2.432976,6.557778
2.434732,6.551362
2.436488,6.547948
2.438243,6.534619
2.439999,6.547583
2.441754,6.525421
2.443510,6.528733
2.445265,6.542394
2.447021,6.537275
2.448777,6.545269
2.450532,6.560604
2.452288,6.553642
2.454043,6.523373
